"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2020-06-16","TORONTO",29,21,132,37,26,8,5
"2020-06-17","TORONTO",28,23,119,35,28,7,5
"2020-06-18","TORONTO",28,22,123,35,27,7,5
"2020-06-19","TORONTO",28,21,106,35,26,7,5
"2020-06-20","TORONTO",30,18,106,37,22,7,4
"2020-06-21","TORONTO",28,21,110,35,24,7,3
"2020-06-22","TORONTO",27,20,103,34,23,7,3
"2020-06-23","TORONTO",28,17,103,35,20,7,3
"2020-06-24","TORONTO",27,17,96,34,19,7,2
"2020-06-25","TORONTO",19,14,97,29,19,10,5
"2020-06-26","TORONTO",17,11,84,27,15,10,4
"2020-06-27","TORONTO",15,11,82,27,17,12,6
"2020-06-28","TORONTO",12,11,68,23,18,11,7
"2020-06-29","TORONTO",11,9,66,22,15,11,6
"2020-06-30","TORONTO",9,7,66,20,13,11,6
"2020-07-01","TORONTO",8,5,68,21,13,13,8
"2020-07-02","TORONTO",8,6,68,21,15,13,9
"2020-07-03","TORONTO",0,0,59,0,0,0,0
"2020-07-04","TORONTO",9,6,60,21,14,12,8
"2020-07-05","TORONTO",8,5,58,21,13,13,8
"2020-07-06","TORONTO",8,6,58,21,14,13,8
"2020-07-07","TORONTO",9,6,59,22,15,13,9
"2020-07-08","TORONTO",9,6,59,22,15,13,9
"2020-07-09","TORONTO",8,6,62,21,15,13,9
"2020-07-10","TORONTO",8,5,62,20,12,12,7
"2020-07-11","TORONTO",7,4,75,19,12,12,8
"2020-07-12","TORONTO",8,5,76,20,12,12,7
"2020-07-13","TORONTO",9,5,48,21,13,12,8
"2020-07-14","TORONTO",7,5,48,19,13,12,8
"2020-07-15","TORONTO",4,3,60,16,8,12,5
"2020-07-16","TORONTO",6,3,57,15,7,9,4
"2020-07-17","TORONTO",6,3,63,15,7,9,4
"2020-07-18","TORONTO",7,4,66,16,8,9,4
"2020-07-19","TORONTO",8,4,66,16,7,8,3
"2020-07-20","TORONTO",6,4,66,14,8,8,4
"2020-07-21","TORONTO",4,2,87,14,8,10,6
"2020-07-22","TORONTO",3,3,83,12,8,9,5
"2020-07-23","TORONTO",3,3,41,12,8,9,5
"2020-07-24","TORONTO",3,3,37,12,8,9,5
"2020-07-25","TORONTO",3,3,36,12,9,9,6
"2020-07-26","TORONTO",3,3,39,12,10,9,7
"2020-07-27","TORONTO",3,2,37,11,9,8,7
"2020-07-28","TORONTO",4,2,31,12,9,8,7
"2020-07-29","TORONTO",4,3,25,11,8,7,5
"2020-07-30","TORONTO",5,3,26,12,8,7,5
"2020-07-31","TORONTO",5,3,19,12,6,7,3
"2020-08-01","TORONTO",6,3,19,13,6,7,3
"2020-08-02","TORONTO",5,3,17,12,4,7,1
"2020-08-03","TORONTO",7,4,11,13,5,6,1
"2020-08-04","TORONTO",7,4,19,13,6,6,2
"2020-08-05","TORONTO",8,3,18,11,5,3,2
"2020-08-06","TORONTO",8,2,10,12,4,4,2
"2020-08-07","TORONTO",7,2,8,12,4,5,2
"2020-08-08","TORONTO",7,3,7,13,5,6,2
"2020-08-09","TORONTO",6,4,12,12,7,6,3
"2020-08-10","TORONTO",5,3,3,11,6,6,3
"2020-08-11","TORONTO",4,2,3,10,4,6,2
"2020-08-12","TORONTO",3,2,4,8,5,5,3
"2020-08-13","TORONTO",2,2,6,7,5,5,3
"2020-08-14","TORONTO",2,2,4,7,4,5,2
"2020-08-15","TORONTO",2,1,3,8,4,6,3
"2020-08-16","TORONTO",2,2,3,8,4,6,2
"2020-08-17","TORONTO",2,1,3,7,2,5,1
"2020-08-18","TORONTO",2,2,4,7,5,5,3
"2020-08-19","TORONTO",1,1,5,7,5,6,4
"2020-08-20","TORONTO",1,1,7,8,6,7,5
"2020-08-21","TORONTO",0,0,7,6,3,6,3
"2020-08-22","TORONTO",0,0,6,5,3,5,3
"2020-08-23","TORONTO",1,0,7,7,3,6,3
"2020-08-24","TORONTO",0,0,7,7,4,7,4
"2020-08-25","TORONTO",0,0,8,5,2,5,2
"2020-08-26","TORONTO",0,0,9,5,2,5,2
"2020-08-27","TORONTO",0,0,8,4,1,4,1
"2020-08-28","TORONTO",0,0,7,6,2,6,2
"2020-08-29","TORONTO",0,0,6,6,2,6,2
"2020-08-30","TORONTO",0,0,9,7,2,7,2
"2020-08-31","TORONTO",0,0,7,7,2,7,2
"2020-09-01","TORONTO",0,0,10,5,2,5,2
"2020-09-02","TORONTO",0,0,11,5,1,5,1
"2020-09-03","TORONTO",0,0,11,6,2,6,2
"2020-09-04","TORONTO",0,0,7,6,1,6,1
"2020-09-05","TORONTO",0,0,8,6,2,6,2
"2020-09-06","TORONTO",0,0,7,3,2,3,2
"2020-09-07","TORONTO",2,1,13,5,3,3,2
"2020-09-08","TORONTO",3,1,12,7,4,4,3
"2020-09-09","TORONTO",1,1,12,5,3,4,2
"2020-09-10","TORONTO",5,2,11,9,4,4,2
"2020-09-11","TORONTO",3,2,11,6,4,3,2
"2020-09-12","TORONTO",4,2,13,7,4,3,2
"2020-09-13","TORONTO",5,1,11,8,3,3,2
"2020-09-14","TORONTO",5,3,10,8,5,3,2
"2020-09-15","TORONTO",4,3,15,8,5,4,2
"2020-09-16","TORONTO",4,4,17,7,6,3,2
"2020-09-17","TORONTO",4,4,21,7,6,3,2
"2020-09-18","TORONTO",4,3,18,9,6,5,3
"2020-09-19","TORONTO",4,3,20,9,5,5,2
"2020-09-20","TORONTO",4,3,27,9,5,5,2
"2020-09-21","TORONTO",4,3,26,8,6,4,3
"2020-09-22","TORONTO",4,3,25,8,6,4,3
"2020-09-23","TORONTO",5,3,27,9,6,4,3
"2020-09-24","TORONTO",4,3,33,8,5,4,2
"2020-09-25","TORONTO",4,3,40,8,6,4,3
"2020-09-26","TORONTO",3,1,45,7,4,4,3
"2020-09-27","TORONTO",4,2,51,8,5,4,3
"2020-09-28","TORONTO",4,1,55,8,3,4,2
"2020-09-29","TORONTO",5,1,65,9,3,4,2
"2020-09-30","TORONTO",5,1,70,9,2,4,1
"2020-10-01","TORONTO",6,2,63,11,4,5,2
"2020-10-02","TORONTO",8,3,74,13,5,5,2
"2020-10-03","TORONTO",10,4,78,14,6,4,2
"2020-10-04","TORONTO",9,4,85,13,6,4,2
"2020-10-05","TORONTO",9,3,86,12,4,3,1
"2020-10-06","TORONTO",10,4,93,14,6,4,2
"2020-10-07","TORONTO",9,3,104,13,5,4,2
"2020-10-08","TORONTO",8,3,105,12,5,4,2
"2020-10-09","TORONTO",4,3,98,8,5,4,2
"2020-10-10","TORONTO",3,3,98,7,5,4,2
"2020-10-11","TORONTO",3,3,105,6,5,3,2
"2020-10-12","TORONTO",4,3,99,7,5,3,2
